new_UID,rowid_orig_pull,name,address,type,subtype,note_from_open_streetmap_pull,date_pulled,date_validated,X,Y,RFEI
1469,6783,Pizza Pizza,"3171 Strandherd Drive, Nepean K2J 5N1",fastfood,fast_food,478521054,2024-06-20,june_july_2024,-75.72015341,45.27369038,unhealthy
2923,6784,Pizza Pizza,2495 Bank Street,fastfood,fast_food,483215338,2024-06-20,june_july_2024,-75.64602912,45.35426657,unhealthy
3566,6785,Pizza Pizza,1675 Tenth Line Road K1E 3P6,fastfood,fast_food,485140467,2024-06-20,june_july_2024,-75.49080447,45.46844235,unhealthy
3109,6786,Pizza Pizza,1910 St-Laurent Boulevard K1G 1A4,fastfood,fast_food,485200642,2024-06-20,june_july_2024,-75.62363688,45.39905482,unhealthy
352,6787,Pizza Pizza,"173 Main Street East, Hawkesbury K6A 1A1",fastfood,fast_food,503464241,2024-06-20,june_july_2024,-74.60979156,45.61016681,unhealthy
1231,6788,Pizza Pizza,1250 Stittsville Main Street K2S 1S9,fastfood,fast_food,537538732,2024-06-20,june_july_2024,-75.93161952,45.26861595,unhealthy
1659,6789,Pizza Pizza,1160 Beaverwood Road K4M 1A8,fastfood,fast_food,560871110,2024-06-20,june_july_2024,-75.68369643,45.22368824,unhealthy
4389,6790,Pizza Pizza,300 Earl Grey Drive,fastfood,fast_food,567226639,2024-06-20,june_july_2024,-75.9160509,45.3112731,unhealthy
8599,6791,Pizza Pizza,1642 Merivale Road,fastfood,fast_food,573225429,2024-06-20,june_july_2024,-75.73128224,45.34512221,unhealthy
6316,6792,Pizza Pizza,1826 Robertson Road,fastfood,fast_food,588714002,2024-06-20,june_july_2024,-75.81812891,45.32725355,unhealthy
7755,6793,Pizza Pizza,420 Hazeldean Road,fastfood,fast_food,591675177,2024-06-20,june_july_2024,-75.88110943,45.30119522,unhealthy
856,6794,Pizza Pizza,1950 Montreal Road,fastfood,fast_food,593903183,2024-06-20,june_july_2024,-75.59585262,45.44616833,unhealthy
1321,6795,Pizza Pizza,381 Boulevard Maloney Est J8P 1E3,fastfood,fast_food,671384735,2024-06-20,june_july_2024,-75.64221552,45.48536539,unhealthy
2266,6796,Pizza Pizza,1191 St-Laurent Boulevard,fastfood,fast_food,673129217,2024-06-20,june_july_2024,-75.63577732,45.42284473,unhealthy
8917,6797,Pizza Pizza,1615 Orleans Boulevard,fastfood,fast_food,674473758,2024-06-20,june_july_2024,-75.52377781,45.46113641,unhealthy
9681,6798,Pizza Pizza,210 Chemin d'Aylmer J9H 1A2,fastfood,fast_food,693945792,2024-06-20,june_july_2024,-75.83200803,45.39490419,unhealthy
4165,6799,Pizza Plateau,"20 Boulevard du Plateau, Gatineau J9A 3G1",fastfood,fast_food,2706036649,2024-06-20,june_july_2024,-75.768297,45.4369349,unhealthy
9758,6800,Pizza Power,181 McArthur Avenue,fastfood,fast_food,316896902,2024-06-20,june_july_2024,-75.66237591,45.43140875,unhealthy
8779,6801,Pizza Quatre Saisons,NA,restaurant,restaurant,4638144958,2024-06-20,june_july_2024,-73.8102644,45.576421,not_applicable
5695,6802,Pizza Rose,"3100 Route Harwood, Vaudreuil-Dorion",fastfood,fast_food,9268181790,2024-06-20,june_july_2024,-74.1098345,45.4277254,unhealthy
957,6803,Pizza Roza,"6 Avenue Saint-Charles, Vaudreuil-Dorion",fastfood,fast_food,2105885488,2024-06-20,june_july_2024,-74.009531,45.3836054,unhealthy
2217,6804,Pizza Salvatore,NA,fastfood,fast_food,1272116329,2024-06-20,june_july_2024,-75.93439747,45.2707759,unhealthy
6224,6805,Pizza Salvatore,NA,fastfood,fast_food,11108458361,2024-06-20,june_july_2024,-73.735461,45.6106575,unhealthy
7037,6806,Pizza Salvatore,"392 Montee Paiement, Gatineau J8P 6H6",fastfood,fast_food,710758281,2024-06-20,june_july_2024,-75.67443458,45.48961955,unhealthy
1468,6807,Pizza Sema,NA,fastfood,fast_food,1128099878,2024-06-20,june_july_2024,-73.8599303,45.5438493,unhealthy
7747,6808,Pizza Slices ‘N’ Scoops,NA,fastfood,fast_food,6699262444,2024-06-20,june_july_2024,-78.7377348,44.5365459,unhealthy
5321,6809,Pizza Sources,NA,fastfood,fast_food,11778837949,2024-06-20,june_july_2024,-73.7867057,45.4649126,unhealthy
9733,6810,Pizza St-Max,NA,fastfood,fast_food,11453153342,2024-06-20,june_july_2024,-73.7360394,45.5357504,unhealthy
7977,6811,Pizza Ste-Rose,NA,fastfood,fast_food,11359462900,2024-06-20,june_july_2024,-73.7885389,45.5961852,unhealthy
4531,6812,Pizza Studio,218A Laurier Avenue East,fastfood,fast_food,4102445394,2024-06-20,june_july_2024,-75.6817084,45.4256637,unhealthy
9526,6813,Pizza Supreme,NA,fastfood,fast_food,9572977409,2024-06-20,june_july_2024,-73.926512,45.5309561,unhealthy
10287,6814,Pizza Select,NA,fastfood,fast_food,11801166968,2024-06-20,june_july_2024,-73.8527919,45.4453843,unhealthy
7764,6815,Pizza Tifosi,NA,fastfood,fast_food,11360544094,2024-06-20,june_july_2024,-73.7895279,45.6031132,unhealthy
4980,6816,Pizza Tifosi,NA,fastfood,fast_food,11453153346,2024-06-20,june_july_2024,-73.7374031,45.5351179,unhealthy
158,6817,Pizza Union,NA,fastfood,fast_food,6744461084,2024-06-20,june_july_2024,-75.6671311,45.3218087,unhealthy
1247,6818,Pizza Unlimited,191 King Street West,fastfood,fast_food,6759812486,2024-06-20,june_july_2024,-75.6880479,44.5873846,unhealthy
330,6819,Pizza Unlimited,"16 Russell Street East, Smiths Falls K7A 1E8",fastfood,fast_food,9938314480,2024-06-20,june_july_2024,-76.0202888,44.9015356,unhealthy
271,6820,Pizza Val-des-Monts,NA,fastfood,fast_food,11764806529,2024-06-20,june_july_2024,-75.7233731,45.6829433,unhealthy
1832,6821,Pizza Wings & More,NA,fastfood,fast_food,6614754587,2024-06-20,june_july_2024,-78.3633671,44.2780197,unhealthy
452,6822,Pizza de Luigi et creme glacee,"31 Chemin de la Vallee-de-Wakefield, Wakefield J0X 3G0",fastfood,fast_food,1181935104,2024-06-20,june_july_2024,-75.92951399,45.63213012,unhealthy
1411,6823,Pizza de l'Île,125 Grand Boulevard J7V 4W9,fastfood,fast_food,1460626061,2024-06-20,june_july_2024,-73.9578068,45.3943973,unhealthy
6406,6824,Pizza de l'Île,NA,fastfood,fast_food,7169753188,2024-06-20,june_july_2024,-73.9557304,45.3936242,unhealthy
3610,6825,Pizza des Hautes Plaines,NA,restaurant,restaurant,11638259155,2024-06-20,june_july_2024,-75.7738492,45.4752065,not_applicable
1087,6826,Pizza les Freres,NA,fastfood,fast_food,11452287884,2024-06-20,june_july_2024,-73.7470536,45.5391722,unhealthy
8767,6827,Pizza510,NA,fastfood,fast_food,11504714501,2024-06-20,june_july_2024,-73.8108865,45.5762377,unhealthy
7883,6828,PizzaMa,NA,fastfood,fast_food,4715950990,2024-06-20,june_july_2024,-74.3931765,45.6314892,unhealthy
7250,6829,Pizzaboro,NA,fastfood,fast_food,6614576393,2024-06-20,june_july_2024,-78.3324808,44.2817794,unhealthy
6772,6830,Pizzalicious,1009 Merivale Road,fastfood,fast_food,575408930,2024-06-20,june_july_2024,-75.73280702,45.37973805,unhealthy
127,6831,Pizzalini,NA,fastfood,fast_food,11815147702,2024-06-20,june_july_2024,-73.864526,45.4570782,unhealthy
3846,6832,Pizzaro's Italian Ristorante,366 Marguerite Avenue,restaurant,restaurant,481375423,2024-06-20,june_july_2024,-75.66652152,45.43064419,not_applicable
2313,6833,Pizzateria,118 Chemin de Kandahar J8E 1E1,restaurant,restaurant,4425457317,2024-06-20,june_july_2024,-74.5855593,46.2125621,not_applicable
4093,6834,Pizzeria 2020,"472 Chemin de la Grande-Ligne, Rigaud",fastfood,fast_food,3868199155,2024-06-20,june_july_2024,-74.2901284,45.4797036,unhealthy
7519,6835,Pizzeria Adesso,"39 Rue Sainte-Anne, Sainte-Anne-de-Bellevue",fastfood,fast_food,9543809960,2024-06-20,june_july_2024,-73.9480031,45.402876,unhealthy
7200,6836,Pizzeria Alonzo,NA,fastfood,fast_food,7039312080,2024-06-20,june_july_2024,-75.7475776,45.4883212,unhealthy
3659,6837,Pizzeria Bros,NA,fastfood,fast_food,11804604971,2024-06-20,june_july_2024,-73.8567052,45.4524763,unhealthy
2230,6838,Pizzeria Cartier,NA,fastfood,fast_food,11359373212,2024-06-20,june_july_2024,-73.7122857,45.549918,unhealthy
3000,6839,Pizzeria Da Romolo,410 Bank Street,fastfood,fast_food,4750915981,2024-06-20,june_july_2024,-75.6941771,45.4126248,unhealthy
2597,6840,Pizzeria Du Coin,"2391 Rue Principale, Saint-Faustin–Lac-Carre J0T 1J1",restaurant,restaurant,9652053224,2024-06-20,june_july_2024,-74.4717445,46.1354235,not_applicable
2513,6841,Pizzeria Hudson,"76 Rue Cameron, Hudson",fastfood,fast_food,9389603580,2024-06-20,june_july_2024,-74.1407447,45.4573631,unhealthy
512,6842,Pizzeria Il Forno,NA,fastfood,fast_food,11466157794,2024-06-20,june_july_2024,-73.7691682,45.5489231,unhealthy
3138,6843,Pizzeria Papa Gerald,290 Route de Lotbiniere,fastfood,fast_food,420306155,2024-06-20,june_july_2024,-74.21588575,45.25739254,unhealthy
7533,6844,Pizzeria Pendelis,NA,fastfood,fast_food,11466041363,2024-06-20,june_july_2024,-73.7702909,45.5346211,unhealthy
8633,6845,Pizzeria Quatre Saisons,"440 Avenue Saint-Charles, Vaudreuil-Dorion",restaurant,restaurant,9214225021,2024-06-20,june_july_2024,-74.0278656,45.4002213,not_applicable
3276,6846,Pizzeria Riverview Plus,117 Rue Front,fastfood,fast_food,5912767334,2024-06-20,june_july_2024,-75.8553962,45.4042062,unhealthy
4057,6847,Pizzeria Romana,NA,fastfood,fast_food,3882770493,2024-06-20,june_july_2024,-74.1338376,45.2616368,unhealthy
7351,6848,Pizzeria Sofia,NA,restaurant,restaurant,11147329690,2024-06-20,june_july_2024,-73.8017613,45.622771,not_applicable
6399,6849,Pizzeria St-Donat,"412 Rue Principale, Saint-Donat-de-Montcalm J0T 2C0",fastfood,fast_food,3534401999,2024-06-20,june_july_2024,-74.2235477,46.3195143,unhealthy
6820,6850,Pizzeria Unlimited,NA,fastfood,fast_food,6366514792,2024-06-20,june_july_2024,-76.1939177,45.2257557,unhealthy
9724,6851,Pizzeria chez Rose,NA,fastfood,fast_food,3903719598,2024-06-20,june_july_2024,-74.132623,45.2551298,unhealthy
3368,6852,Pizzeria Lupi,1985 Chemin du Village,restaurant,restaurant,6663236909,2024-06-20,june_july_2024,-74.339456,45.9711877,not_applicable
5327,6853,Pizzeria Maya,NA,restaurant,restaurant,5018399206,2024-06-20,june_july_2024,-73.8758711,45.3139437,not_applicable
9530,6854,Pizzeria No. 900,"41 Boulevard de la Cite-des-Jeunes, Vaudreuil-Dorion",restaurant,restaurant,8533162949,2024-06-20,june_july_2024,-74.031629,45.4111152,not_applicable
7247,6855,Pi·Rho,346 Elgin Street,fastfood,fast_food,5868793690,2024-06-20,june_july_2024,-75.6887493,45.4157866,not_applicable
4237,6856,Place 19-67 Restaurant,NA,restaurant,restaurant,6061073660,2024-06-20,june_july_2024,-74.9899963,45.5407184,not_applicable
5662,6857,Place Mont-Laurier Pizzeria,"457 Boulevard Albiny-Paquette, Mont-Laurier J9L 1K7",restaurant,restaurant,6350514629,2024-06-20,june_july_2024,-75.4986712,46.5497855,not_applicable
160,6858,Place de Ville Food Court,320 Queen Street,fastfood,food_court,5668172188,2024-06-20,june_july_2024,-75.7046841,45.4193549,unhealthy
9443,6859,Plan A,NA,restaurant,restaurant,11788497542,2024-06-20,june_july_2024,-73.8416726,45.6481045,not_applicable
2668,6860,Planet Coffee,NA,fastfood,cafe,765366980,2024-06-20,june_july_2024,-75.6936392,45.4271156,not_applicable
5057,6861,Plantain Cartel,224 Beechwood Avenue,restaurant,restaurant,11609146264,2024-06-20,june_july_2024,-75.6701629,45.443403,not_applicable
4042,6862,Play Food & Wine,1 York Street,restaurant,restaurant,2434150773,2024-06-20,june_july_2024,-75.6948678,45.4275904,not_applicable
5663,6863,Players Sports Bar & Grill,NA,restaurant,restaurant,4031694219,2024-06-20,june_july_2024,-73.984835,44.2914615,not_applicable
10021,6864,Plaza Confectionery,NA,convenience,convenience,3956939006,2024-06-20,june_july_2024,-77.4884401,46.100772,unhealthy
1320,6865,Plaza Deli,NA,restaurant,restaurant,3864207081,2024-06-20,june_july_2024,-74.1291759,45.2609457,not_applicable
7433,6866,Poco Pazzo,854 March Road,restaurant,restaurant,640355006,2024-06-20,june_july_2024,-75.93484169,45.35842288,not_applicable
1935,6867,Pocopazzo,6081 Hazeldean Road,restaurant,restaurant,576869294,2024-06-20,june_july_2024,-75.93223205,45.2729251,not_applicable
3468,6868,Poissonnerie Casablanca,NA,specialty,seafood,11453219546,2024-06-20,june_july_2024,-73.759142,45.529186,not_applicable
5758,6869,Poissonnerie Du Kraken,NA,specialty,seafood,920925684,2024-06-20,june_july_2024,-73.70823903,46.04291486,not_applicable
1214,6870,Poissonnerie L'artisan de la mer,"205 Boulevard Harwood, Vaudreuil-Dorion",specialty,seafood,5046152965,2024-06-20,june_july_2024,-74.0132789,45.3825012,not_applicable
531,6871,Poissonnerie Sami,NA,specialty,seafood,11772572139,2024-06-20,june_july_2024,-73.7997277,45.4835299,not_applicable
4323,6872,Poissonnerie Trois Pêcheurs,NA,specialty,seafood,11571549329,2024-06-20,june_july_2024,-73.8741081,45.5763836,not_applicable
3664,6873,Poissonnerie O Capitaine,"538 Rue de Saint-Jovite, Mont-Tremblant J8E 2Z9",specialty,seafood,11867663249,2024-06-20,june_july_2024,-74.5813768,46.1189064,not_applicable
4288,6874,Poke Monster,NA,restaurant,restaurant,11279814176,2024-06-20,june_july_2024,-73.8361785,45.4735006,not_applicable
9354,6875,Poke Monster,NA,restaurant,restaurant,11542168370,2024-06-20,june_july_2024,-73.7994299,45.522414,not_applicable
2445,6876,Poke Monster,NA,restaurant,restaurant,11571549349,2024-06-20,june_july_2024,-73.8780416,45.578052,not_applicable
3716,6877,Poke Monster,NA,restaurant,restaurant,11801213603,2024-06-20,june_july_2024,-73.853419,45.4481326,not_applicable
3461,6878,PokeWorks,NA,fastfood,fast_food,11897121924,2024-06-20,june_july_2024,-75.7434886,45.269397,not_applicable
6147,6879,Poke Station,NA,restaurant,restaurant,11571431022,2024-06-20,june_july_2024,-73.8747553,45.5745906,not_applicable
6202,6880,Poke Station,NA,restaurant,restaurant,11758797624,2024-06-20,june_july_2024,-73.7994689,45.4859659,not_applicable
2435,6881,Polka Delicatessan,1574 Walkley Road,specialty,deli,2088038887,2024-06-20,june_july_2024,-75.6470358,45.3766665,not_applicable
6520,6882,Polka Spudz,NA,fastfood,fast_food,3040244298,2024-06-20,june_july_2024,-77.6772709,45.4880786,unhealthy
3261,6883,Pomelo Hat,1196 Bank Street,fastfood,fast_food,7732002231,2024-06-20,june_july_2024,-75.6814457,45.3916936,not_applicable
5750,6884,Pomme frite Burger Gourmet,"13 Rue Blainville, Sainte-Therese",restaurant,restaurant,4470347647,2024-06-20,june_july_2024,-73.8421609,45.6393772,not_applicable
8350,6885,Ponderosa Steakhouse,185,restaurant,restaurant,112279556,2024-06-20,june_july_2024,-74.98752458,44.68490061,not_applicable
4210,6886,Pontiac Bakery,315 Bristol Street,specialty,bakery,167221439,2024-06-20,june_july_2024,-76.4911215,45.6022279,not_applicable
215,6887,Pontiac Boucherie et Charcuterie,NA,specialty,butcher,1089204026,2024-06-20,june_july_2024,-76.4911885,45.6044625,not_applicable
10006,6888,Pookie's Thai Restaurant,2280 Carling Avenue,restaurant,restaurant,656819196,2024-06-20,june_july_2024,-75.77424274,45.36789373,not_applicable
9040,6889,Pop's Paninis,2255 Carling Avenue,fastfood,fast_food,5672984193,2024-06-20,june_july_2024,-75.7745115,45.3687192,not_applicable
6950,6890,Popeyes,NA,fastfood,fast_food,3470380007,2024-06-20,june_july_2024,-76.6569775,44.2833043,unhealthy
5716,6891,Popeyes,NA,fastfood,fast_food,6614683891,2024-06-20,june_july_2024,-78.3388527,44.2829033,unhealthy
6897,6892,Popeyes,NA,fastfood,fast_food,6617255155,2024-06-20,june_july_2024,-78.7630572,44.3489938,unhealthy
8818,6893,Popeyes,NA,fastfood,fast_food,6759519130,2024-06-20,june_july_2024,-75.7028038,44.6016342,unhealthy
9837,6894,Popeyes,"96 Innovation Drive, Kingston",fastfood,fast_food,10679662682,2024-06-20,june_july_2024,-76.445636,44.2724175,unhealthy
8656,6895,Popeyes,2952 Bank Street,fastfood,fast_food,11112688841,2024-06-20,june_july_2024,-75.6246908,45.3459203,unhealthy
4107,6896,Popeyes,NA,fastfood,fast_food,11580942010,2024-06-20,june_july_2024,-76.9643944,44.2616159,unhealthy
1653,6897,Popeyes,NA,fastfood,fast_food,11835182597,2024-06-20,june_july_2024,-76.0317655,44.8898098,unhealthy
3783,6898,Popeyes,690 Bank Street,fastfood,fast_food,300674931,2024-06-20,june_july_2024,-75.6900675,45.405232,unhealthy
2055,6899,Popeyes,4471 Innes Road,fastfood,fast_food,357958093,2024-06-20,june_july_2024,-75.48684179,45.46168107,unhealthy
9502,6900,Popeyes,280 West Hunt Club Road K2E 0B7,fastfood,fast_food,472844033,2024-06-20,june_july_2024,-75.71218693,45.33939603,unhealthy
8565,6901,Popeyes,1365 Woodroffe Avenue K2G 1V7,fastfood,fast_food,481891646,2024-06-20,june_july_2024,-75.75947642,45.35003971,unhealthy
4864,6902,Popeyes,2000 Montreal Road,fastfood,fast_food,484009381,2024-06-20,june_july_2024,-75.59465344,45.44661679,unhealthy
7054,6903,Popeyes,4235 Strandherd Drive,fastfood,fast_food,510520366,2024-06-20,june_july_2024,-75.7817023,45.26862441,unhealthy
4870,6904,Popeyes,1475 Richmond Road K2B 6R9,fastfood,fast_food,562117353,2024-06-20,june_july_2024,-75.79085083,45.36319964,unhealthy
7431,6905,Popeyes,457 Hazeldean Road,fastfood,fast_food,592866900,2024-06-20,june_july_2024,-75.8877919,45.29985797,unhealthy
5722,6906,Popeyes,1739 Walkley Road,fastfood,fast_food,608433325,2024-06-20,june_july_2024,-75.64420523,45.37852714,unhealthy
7023,6907,Poppa Ray's Pizza and Wings,220 Carswell Street,restaurant,restaurant,6023450222,2024-06-20,june_july_2024,-76.6887935,45.4683364,not_applicable
1960,6908,Popular Pizza,1556 Merivale Road,fastfood,fast_food,68608668,2024-06-20,june_july_2024,-75.73593641,45.35351393,unhealthy
8804,6909,PopulariTea,2690 Alta Vista Drive,fastfood,cafe,578272895,2024-06-20,june_july_2024,-75.66401453,45.37346364,not_applicable
5331,6910,Porch Light Bakery,18 Francis Street East,specialty,bakery,10278243443,2024-06-20,june_july_2024,-78.7353699,44.5363901,not_applicable
4261,6911,Porch Pint & Pub,NA,restaurant,pub,7926562270,2024-06-20,june_july_2024,-78.2989571,44.2897751,not_applicable
2113,6912,Pork & Pickle,NA,restaurant,restaurant,4562735992,2024-06-20,june_july_2024,-73.745852,45.4583874,not_applicable
5061,6913,Portable Feast,NA,fastfood,fast_food,6754681489,2024-06-20,june_july_2024,-75.7588528,45.3479615,not_applicable
599,6914,Portage,NA,convenience,convenience,8063384630,2024-06-20,june_july_2024,-74.1146965,45.230902,not_applicable
7646,6915,Portage Grill,NA,restaurant,restaurant,2431946443,2024-06-20,june_july_2024,-78.7081549,45.5353429,not_applicable
7909,6916,Porterville Diner,NA,restaurant,restaurant,4544093868,2024-06-20,june_july_2024,-78.0375022,45.299231,not_applicable
2611,6918,Portland Restaurant & Pizzeria,"38 Colborne Street, Portland K0G 1V0",restaurant,restaurant,1081018365,2024-06-20,june_july_2024,-76.18847369,44.69915079,not_applicable
1443,6919,Portovino,NA,restaurant,restaurant,11310871979,2024-06-20,june_july_2024,-73.7253425,45.5576618,not_applicable
1008,6920,Portugalos,53 Rue Bellehumeur J8T 6K5,restaurant,restaurant,6284376557,2024-06-20,june_july_2024,-75.6925868,45.4752854,not_applicable
10047,6921,Portuguese Bakery,48 Nelson Street,specialty,bakery,388177545,2024-06-20,june_july_2024,-75.68647945,45.43220975,not_applicable
9749,6922,Posto Locale,338 Preston Street,restaurant,restaurant,5835480949,2024-06-20,june_july_2024,-75.7107588,45.4022943,not_applicable
7836,6925,Potato King,NA,fastfood,fast_food,6651660259,2024-06-20,june_july_2024,-76.1554416,45.1405785,unhealthy
5510,6927,Poulet Arthur,NA,fastfood,fast_food,7707777225,2024-06-20,june_july_2024,-73.9165945,45.5769631,not_applicable
8290,6928,Poulet Frit Maniaque,456 Boulevard Greber,fastfood,fast_food,163760237,2024-06-20,june_july_2024,-75.70292367,45.4870049,unhealthy
1639,6929,Poulet Frit Maniaque,"922 Boulevard Maloney Est, Gatineau",fastfood,fast_food,671959550,2024-06-20,june_july_2024,-75.5952683,45.48983249,unhealthy
658,6930,Poulet Rouge,NA,fastfood,fast_food,11147329683,2024-06-20,june_july_2024,-73.8027701,45.6248676,not_applicable
6849,6931,Poulet Rouge,NA,fastfood,fast_food,11250091143,2024-06-20,june_july_2024,-73.8327753,45.4627987,not_applicable
10277,6932,Poulet Rouge,NA,fastfood,fast_food,11482395335,2024-06-20,june_july_2024,-73.7542951,45.5715351,not_applicable
1633,6933,Poulet Rouge,50 Rideau Street,fastfood,fast_food,651637560,2024-06-20,june_july_2024,-75.69000414,45.42434781,not_applicable
6220,6934,Poulet Sevan,NA,restaurant,restaurant,11393154916,2024-06-20,june_july_2024,-73.7320092,45.5375577,not_applicable
1459,6935,Poutine & co,"2929 Boulevard de la Gare, Vaudreuil-Dorion",fastfood,fast_food,8983944190,2024-06-20,june_july_2024,-74.05385,45.3918168,unhealthy
